TentRepDisp(cm), TentRepAcc(g)
-1.261207810503305916e-02,-6.212269137314176820e-04
-1.301008303887533392e-02,-9.062074134091144696e-04
-1.322851900381744050e-02,-1.109515461985966997e-03
-1.325867581615651665e-02,-1.208474617960973805e-03
-1.311106046096193259e-02,-1.206899546911241331e-03
-1.281123045724358658e-02,-1.119999709506387230e-03
-1.239537179989434398e-02,-9.695576483872390960e-04
-1.190519341484752060e-02,-7.792256116561939363e-04
-1.138408892037453060e-02,-5.557712874995188092e-04
-1.087428390899982875e-02,-3.007441991093180418e-04
-1.041284307301243960e-02,-2.420630089033600808e-05
-1.002838418400223836e-02,2.626713453144282218e-04
-9.740479053110800284e-03,5.435966145981030190e-04
-9.560375283866799287e-03,7.993175846713906386e-04
-9.492325057281111519e-03,1.021406939496829385e-03
-9.535358767186179890e-03,1.201027547358738973e-03
-9.684498060661760055e-03,1.319088030511124821e-03
-9.931584253315492092e-03,1.357414537273813259e-03
-1.026625910086200778e-02,1.296021043690734256e-03
-1.067688556006561075e-02,1.123019951157086093e-03
-1.115091886039861271e-02,8.552462610362931029e-04
-1.167482388857285502e-02,5.215937908685555320e-04
-1.223450367712073696e-02,1.511001250625253992e-04
-1.281538523582782634e-02,-2.260556833901874736e-04
-1.340087445638939341e-02,-5.943077126469004491e-04
-1.397076343639533196e-02,-9.444003357450721226e-04
-1.450026638357393774e-02,-1.254964672619758624e-03
-1.495964751972594410e-02,-1.507843958228492244e-03
-1.531649780905482323e-02,-1.693873728364304887e-03
-1.553944797935049617e-02,-1.805478709420523529e-03
-1.560009234244991508e-02,-1.850988400513162158e-03
-1.547540161313856917e-02,-1.837491382779795398e-03
-1.515235990245888259e-02,-1.742894958022089651e-03
-1.463220655292818591e-02,-1.541874632423244568e-03
-1.393481453895810927e-02,-1.217340580225177065e-03
-1.310130674750610222e-02,-7.627066562633793992e-04
-1.218989961493787549e-02,-2.120721829875141370e-04
-1.126868003161623187e-02,3.802595161023428617e-04
-1.040960897135912930e-02,9.767879236603064542e-04
-9.681922275917378279e-03,1.535485402494305525e-03
-9.146276613725912163e-03,2.003650073529210981e-03
-8.850276187337595760e-03,2.335386926328411172e-03
-8.821929727129421833e-03,2.475451171334947572e-03
-9.064968497213686527e-03,2.385902895586878604e-03
-9.560908947567876501e-03,2.092093062794783426e-03
-1.027372217147144370e-02,1.646703282913479765e-03
-1.115589150105728011e-02,1.104975372503287341e-03
-1.215473001783721162e-02,5.264148080381212281e-04
-1.321352140694189749e-02,-5.713690768645676189e-05
-1.427097846178517968e-02,-6.269332181660056428e-04
-1.526375916402558826e-02,-1.141820216084026961e-03
-1.612901568960240298e-02,-1.566987221102321718e-03
-1.680744778697526934e-02,-1.888862384820828681e-03
-1.724734594847438657e-02,-2.099384490634304597e-03
-1.740489860111970113e-02,-2.214380547081536057e-03
-1.724506100343863382e-02,-2.248868975958411964e-03
-1.674890437619963937e-02,-2.172506343713536195e-03
-1.592147677654741356e-02,-1.948018545454922911e-03
-1.479816073545284390e-02,-1.552435778441199751e-03
-1.344838269865698821e-02,-9.767354293811127564e-04
-1.196920981639483170e-02,-2.647786870889391481e-04
-1.047372691658769381e-02,5.119837496953375281e-04
-9.082684022913801655e-03,1.305450504820326700e-03
-7.914835501763270095e-03,2.061016286863046922e-03
-7.074625443781458814e-03,2.704644506268515797e-03
-6.641258760714132021e-03,3.169590390695293733e-03
-6.656182676284544929e-03,3.379791129920511460e-03
-7.114142203201528035e-03,3.281942735094813511e-03
-7.967609839011768544e-03,2.906329574928240463e-03
-9.137435045833659092e-03,2.321318084128549779e-03
-1.052326043598759628e-02,1.595721454665022026e-03
-1.201528166831943370e-02,8.056407169883250934e-04
-1.350308012357774763e-02,1.909142039998969263e-06
-1.488213079998616101e-02,-7.797360231509067050e-04
-1.606367432065255313e-02,-1.479108472829466364e-03
-1.698267902709415036e-02,-2.045887512512395943e-03
-1.759855526566855149e-02,-2.466120449545605633e-03
-1.789284717219565696e-02,-2.739387400134293566e-03
-1.786461021519970133e-02,-2.887120738046390026e-03
-1.752515988953613768e-02,-2.932738174288561286e-03
-1.689768852084807399e-02,-2.858370343210602134e-03
-1.601839385784475586e-02,-2.637698781984887386e-03
-1.493543055752446364e-02,-2.259334027544796734e-03
-1.370732048714463740e-02,-1.722520056996618533e-03
-1.239965610137802252e-02,-1.063853095442464716e-03
-1.108074738764840139e-02,-3.397874461149208067e-04
-9.819171335672501749e-03,4.108011349912829352e-04
-8.681168486554010147e-03,1.144867344954588915e-03
-7.726271975968340699e-03,1.805867328871272074e-03
-7.002986419317434180e-03,2.341839233260409759e-03
-6.543985357511845208e-03,2.692947471302808201e-03
-6.362562967484291024e-03,2.815251111931982731e-03
-6.453574781922342095e-03,2.722026938990798530e-03
-6.796380936246549341e-03,2.452620769431467299e-03
-7.358298804690199119e-03,2.051224780567749255e-03
-8.098345535134767945e-03,1.566875260621590406e-03
-8.968674499879942391e-03,1.025785696587185698e-03
-9.915282708305625178e-03,4.446064959048157518e-04
-1.088041502480240064e-02,-1.422779960761565675e-04
-1.180507630188197717e-02,-7.026585369910768155e-04
-1.263171965790748676e-02,-1.214120488486627623e-03
-1.330732046250304203e-02,-1.656547014651405490e-03
-1.378458589763429873e-02,-2.026908054876862611e-03
-1.402334892590842777e-02,-2.322365177424591358e-03
-1.399479724037934816e-02,-2.514568107440494447e-03
-1.368581623035605016e-02,-2.572476597463471248e-03
-1.310277718768854648e-02,-2.470736512215057547e-03
-1.227382758507846068e-02,-2.195426447398366940e-03
-1.124603269398199296e-02,-1.771022266997405439e-03
-1.007988766372744371e-02,-1.241148620764650481e-03
-8.844668589788436813e-03,-6.434314332174568890e-04
-7.613172208110312485e-03,-1.923018845012105832e-05
-6.456244062762052371e-03,5.922882433441127147e-04
-5.437985658726493705e-03,1.157341727943227930e-03
-4.609969212663322935e-03,1.632332608658348993e-03
-4.006657717600824523e-03,1.981791757291072840e-03
-3.645214149661710895e-03,2.198788631262873269e-03
-3.527434446964451860e-03,2.289387244595547308e-03
-3.642366208513327444e-03,2.269994343144340204e-03
-3.969470808324948759e-03,2.159808440777587213e-03
-4.480459165728587975e-03,1.959537510335923605e-03
-5.140548494104808276e-03,1.665901657513194078e-03
-5.910573449558620060e-03,1.283770060636741555e-03
-6.749115184187481215e-03,8.231337397635146410e-04
-7.614254042562643501e-03,3.095426646610493961e-04
-8.465061469691415388e-03,-2.240827508115242404e-04
-9.262725768057209277e-03,-7.525689932290916461e-04
-9.971442011769752339e-03,-1.250186646997106417e-03
-1.055893448907076898e-02,-1.690428891991057952e-03
-1.099692306048091761e-02,-2.050086871948248856e-03
-1.126207907638150131e-02,-2.299538046641480017e-03
-1.133681941120253008e-02,-2.416830148382980836e-03
-1.121003120238170739e-02,-2.403702078174009115e-03
-1.087796941375140762e-02,-2.271627708745204907e-03
-1.034382125225371228e-02,-2.042355725823688517e-03
-9.617496924714280526e-03,-1.738538781449017450e-03
-8.717963056617362289e-03,-1.359041722090574035e-03
-7.675660555842092787e-03,-8.983524656911873749e-04
-6.534100339931086035e-03,-3.624022405042291121e-04
-5.350316662482074333e-03,2.372732002952848912e-04
-4.191002988005745888e-03,8.682319997648740937e-04
-3.126436547947028695e-03,1.486605994009284823e-03
-2.226236174916586784e-03,2.065660990742512748e-03
-1.554560140812914250e-03,2.575914358956686318e-03
-1.163719082909062119e-03,2.970447558441239189e-03
-1.088505662889873880e-03,3.205800311650230765e-03
-1.339899979175517442e-03,3.236367662252744807e-03
-1.900822294073805166e-03,3.032666863575530797e-03
-2.729196725173880286e-03,2.621275887926416588e-03
-3.764403898858604668e-03,2.054876754574140336e-03
-4.933602117264570056e-03,1.384643796326580053e-03
-6.158751263980695445e-03,6.668455395148163972e-04
-7.361850636268770821e-03,-5.658028984133800011e-05
-8.468874974860348195e-03,-7.533938511956512780e-04
-9.415723197661873822e-03,-1.374776507967311089e-03
-1.015307727973800353e-02,-1.879977702146622218e-03
-1.064731802534473609e-02,-2.256983224779140346e-03
-1.087983874500180435e-02,-2.505111884957061160e-03
-1.084462654575091972e-02,-2.639890649199380223e-03
-1.054554140233443515e-02,-2.678733310248216423e-03
-9.996982985816284251e-03,-2.608931611123058939e-03
-9.225364955799895614e-03,-2.412052236503679954e-03
-8.269179606662201143e-03,-2.081341094832813484e-03
-7.178351897997054670e-03,-1.618565605983176160e-03
-6.011210691537022428e-03,-1.054226019271438516e-03
-4.830152143337426880e-03,-4.340095208243680740e-04
-3.698774019943224748e-03,2.096433676903016255e-04
-2.678750000322788812e-03,8.410916317697649490e-04
-1.825473481082555069e-03,1.414992374147316326e-03
-1.183966237831084308e-03,1.889759109659395683e-03
-7.842490321732700082e-04,2.217333585056699419e-03
-6.379452590182196382e-04,2.362180769878350923e-03
-7.392677566567941276e-04,2.333140364223147342e-03
-1.067990646716474859e-03,2.159174482606622883e-03
-1.592834935113942229e-03,1.874167395103403270e-03
-2.275205823136339234e-03,1.515730012937528291e-03
-3.071020132079081873e-03,1.102010877592204258e-03
-3.931812210233943776e-03,6.437975398120731772e-04
-4.807331267546321660e-03,1.663872895374940420e-04
-5.648057271032879030e-03,-3.056315172666973588e-04
-6.407227537288274349e-03,-7.520462476612732464e-04
-7.042871746351797232e-03,-1.152645595021582888e-03
-7.518355403701523602e-03,-1.501558708680643091e-03
-7.802988708559183834e-03,-1.792534756072096348e-03
-7.874978398288106848e-03,-1.998167299407436689e-03
-7.724582839851451208e-03,-2.089338701662007188e-03
-7.356724419201004887e-03,-2.041133236805533178e-03
-6.792524464513302260e-03,-1.838833478324564856e-03
-6.067155559292237814e-03,-1.502344833200873605e-03
-5.225807894965472239e-03,-1.068870424983154981e-03
-4.320345865227712134e-03,-5.706156604034071014e-04
-3.405533255130280268e-03,-4.341040259007802079e-05
-2.535056416683158838e-03,4.785753004046818340e-04
-1.758016309019601840e-03,9.659144703441822303e-04
-1.114627681318554504e-03,1.380496541042105802e-03
-6.327931803929892672e-04,1.691253856403766680e-03
-3.279380534811146141e-04,1.892873893846250700e-03
-2.043610937679560637e-04,1.991623283199204630e-03
-2.571211913202524129e-04,2.001556258540353878e-03
-4.742786601787862192e-04,1.939217496957538730e-03
-8.378610744713046316e-04,1.805829235328705205e-03
-1.324348095270164952e-03,1.598710366767011008e-03
-1.906007612580128694e-03,1.322772634664920715e-03
-2.552312190609499695e-03,9.863205952668648285e-04
-3.231240905885634541e-03,6.069537692982289890e-04
-3.910610660836012775e-03,2.072513357309694584e-04
-4.558943647584405567e-03,-1.963220547274273104e-04
-5.146288344071677130e-03,-5.867303748902487695e-04
-5.645517315775837840e-03,-9.435688652966675322e-04
-6.033694648914738820e-03,-1.247787994311547145e-03
-6.293421110020805398e-03,-1.477193091956725780e-03
-6.413869724912374913e-03,-1.615061292062187469e-03
-6.391090671820366144e-03,-1.661613074166924491e-03
-6.227876736550942011e-03,-1.624820988953391528e-03
-5.933144665653767788e-03,-1.518751297338894217e-03
-5.521222817534938293e-03,-1.358586229627565612e-03
-5.011635275739201832e-03,-1.146757377558748573e-03
-4.428837277114987779e-03,-8.833409394504564832e-04
-3.801905985181034363e-03,-5.741674378209781415e-04
-3.163864929053614161e-03,-2.282549711581204478e-04
-2.549637165079386356e-03,1.332355790823645737e-04
-1.993582686327214065e-03,4.837594218990742714e-04
-1.527429670367236834e-03,8.062008709455253073e-04
-1.178278976278904992e-03,1.082842957108163216e-03
-9.675520067704951842e-04,1.291729525930364287e-03
-9.104826184209684073e-04,1.414188487870524612e-03
-1.014567110807836504e-03,1.426272986114616092e-03
-1.278566683109335234e-03,1.313028921519704233e-03
-1.693132812264702951e-03,1.089893466543405669e-03
-2.241745489488520312e-03,7.841994358306987514e-04
-2.903025400229946023e-03,4.281942606392718977e-04
-3.652802666867476736e-03,5.472592115127183909e-05
-4.462377025730306784e-03,-3.271122146643139477e-04
-5.296097638002060515e-03,-7.156772555432619649e-04
-6.110627712844988318e-03,-1.094462461540541068e-03
-6.854985284394556587e-03,-1.447303837920682970e-03
-7.473963669612432477e-03,-1.755394969592209004e-03
-7.913633613209257456e-03,-1.995429127829758884e-03
-8.123890340978896091e-03,-2.165692838027524856e-03
-8.061728140439518298e-03,-2.261741515246146368e-03
-7.698794781564077469e-03,-2.244565049096631289e-03
-7.028696916257684384e-03,-2.073637041602552702e-03
-6.073909714474696152e-03,-1.715389969651601523e-03
-4.890060744036781731e-03,-1.152497916265539293e-03
-3.560297862707891697e-03,-4.288199114229720218e-04
-2.184786362060963869e-03,3.818382980330658496e-04
-8.723202601371533513e-04,1.223263396141386228e-03
2.692096016491687081e-04,2.032726276185490601e-03
1.143035310430121640e-03,2.740588971029884503e-03
1.672124166872818391e-03,3.287551320327954801e-03
1.809765067870547795e-03,3.600537992230786258e-03
1.547268558714419429e-03,3.627307183976405912e-03
9.110817306718368373e-04,3.390659617442366193e-03
-4.488993221184408477e-05,2.946438056957568444e-03
-1.247663737631891532e-03,2.357480151171054313e-03
-2.614551727168757181e-03,1.692495057490959933e-03
-4.058879067196500580e-03,9.868146065354188156e-04
-5.493748508201802376e-03,2.612046507011376272e-04
-6.838670911429034494e-03,-4.394571869331267240e-04
-8.025221535788438706e-03,-1.075114796084040980e-03
-8.999110427417789798e-03,-1.622261897723417797e-03
-9.720862996180645171e-03,-2.061632937648098796e-03
-1.016403653097160825e-02,-2.399021860131240851e-03
-1.031312417205806561e-02,-2.640241234623549524e-03
-1.016535764201650059e-02,-2.751206391324064263e-03
-9.733307179815218341e-03,-2.692822179772208502e-03
-9.046404157756390493e-03,-2.435608319099104042e-03
-8.151344013555408136e-03,-1.965316169561164960e-03
-7.108597948871979606e-03,-1.322600390431599758e-03
-5.987082725280176536e-03,-5.750425160760826940e-04
-4.859940252355561020e-03,2.245923694467949819e-04
-3.800097199874284768e-03,1.018420087102303801e-03
-2.876191041360717966e-03,1.746121142755919283e-03
-2.149142674806702423e-03,2.356059957329744749e-03
-1.667245133256261636e-03,2.781967967678148756e-03
-1.462293504778860997e-03,2.973971695146507797e-03
-1.549289038450539112e-03,2.940645259241325433e-03
-1.927480931901095216e-03,2.715720320150138631e-03
-2.583172750997948623e-03,2.345202945217709015e-03
-3.492580926518164177e-03,1.879094228894284376e-03
-4.620512306013906285e-03,1.331525331284859857e-03
-5.918264926742862475e-03,7.055514911524958521e-04
-7.323421856164948930e-03,2.493402224424757022e-05
-8.760676192252066924e-03,-6.840763960720537768e-04
-1.014642442260593573e-02,-1.386721336679632138e-03
-1.139550553470746429e-02,-2.041270479950095702e-03
-1.242525377779217684e-02,-2.629461531972324302e-03
-1.316013597750945695e-02,-3.131119703693031713e-03
-1.353947585288835936e-02,-3.496245498012802259e-03
-1.352472782339740956e-02,-3.674874146761543305e-03
-1.310698222245293594e-02,-3.619366069542939712e-03
-1.231197640581290116e-02,-3.300142594622303919e-03
-1.119615361049021776e-02,-2.750600321523387522e-03
-9.838440263975584826e-03,-2.034404622869327370e-03
-8.332651674877736975e-03,-1.209567512059645054e-03
-6.778975017544049998e-03,-3.400197098068756009e-04
-5.276767845645986311e-03,5.200932966910543293e-04
-3.918804398800130630e-03,1.326577899977003953e-03
-2.783276010689772310e-03,2.018273402569663918e-03
-1.927332193975469935e-03,2.545007835618126081e-03
-1.386383930355114926e-03,2.896051995844515104e-03
-1.175884091043459317e-03,3.077598185120135766e-03
-1.294764107014207072e-03,3.111948518774497116e-03
-1.729403894649961769e-03,3.024860815277128669e-03
-2.454030881870765922e-03,2.811755018772326559e-03
-3.430055712499891114e-03,2.461408997651808820e-03
-4.607253419338785440e-03,1.976044918013569827e-03
-5.925449773875499440e-03,1.365708974532861509e-03
-7.317466352963742336e-03,6.644200446800337459e-04
-8.712959733777567509e-03,-8.092497290077293765e-05
-1.004087056565689147e-02,-8.359266976227224671e-04
-1.123204432566999277e-02,-1.563999294023827799e-03
-1.222352355880958023e-02,-2.220141211414405208e-03
-1.296287822380640803e-02,-2.762618386312225803e-03
-1.341251446210237411e-02,-3.144233585364397763e-03
-1.355293223119036911e-02,-3.329595444868121805e-03
-1.338260105130115521e-02,-3.321870326381383496e-03
-1.291599605852120775e-02,-3.142515035119045064e-03
-1.218125924541295542e-02,-2.821372297768169005e-03
-1.121738467514525432e-02,-2.392000963047936999e-03
-1.007183828025356477e-02,-1.868992746858801242e-03
-8.798361909190215505e-03,-1.261951013265003333e-03
-7.454382836125283442e-03,-5.919081416053723239e-04
-6.098361351700273131e-03,1.171994327841913109e-04
-4.787152888334836494e-03,8.326659014128914979e-04
-3.573732023506051743e-03,1.517666440285931825e-03
-2.505287915905938471e-03,2.148740803326692171e-03
